Complaint_ID,Complaint_Text,Category,Severity,Date,Status
CF-163499,"drainage choke, in commercial area",Waste-Water/Sewage,High,2025-03-10 04:12:38,Pending
CF-163500,"leakage minor, in our locality",Water Supply,Low,2024-11-20 19:35:12,Resolved
CF-163501,"voltage problem, in market area",Electricity,Low,2025-12-11 06:33:43,Resolved
CF-163502,"name transfer, in gated community",Electricity,Low,2024-05-06 16:12:32,Pending
CF-163503,"billing query, in our locality",Electricity,Low,2025-09-26 01:16:23,Closed
CF-163504,"electrical danger, in gated community, urgent attention required",Electricity,High,2024-08-09 15:34:40,Resolved
CF-163505,"dangerous transformer, in gated community",Electricity,High,2025-04-16 03:37:31,Resolved
CF-163506,"flickering lights, in colony",Electricity,Low,2025-12-08 05:35:40,Resolved
CF-163507,"sewage overflow, in slum area, urgent attention required",Waste-Water/Sewage,High,2024-09-04 05:38:08,In Progress
CF-163508,"bill correction, near temple",Electricity,Low,2025-08-12 03:08:43,Pending
CF-163509,"voltage fluctuation, in neighborhood, urgent attention required",Electricity,High,2025-04-29 20:49:09,In Progress
CF-163510,"garbage not collected, in neighborhood",Waste-Water/Sewage,High,2024-09-17 06:39:03,Pending
CF-163511,"more bins, near railway station",Waste-Water/Sewage,Low,2024-09-15 20:22:29,Closed
CF-163512,"water shortage, in apartment complex, urgent attention required",Water Supply,High,2024-05-09 02:18:28,Resolved
CF-163513,"power surge, near temple",Electricity,High,2025-04-06 18:24:42,Pending
CF-163514,"water crisis, near bus stand, urgent attention required",Water Supply,High,2025-05-18 11:25:55,Resolved
CF-163515,"duplicate bill, in colony",Electricity,Low,2024-11-24 13:16:43,Closed
CF-163516,"power backup, in colony",Electricity,Low,2025-07-06 16:17:20,Closed
CF-163517,"drain cleaning, in market area",Waste-Water/Sewage,Low,2024-08-28 18:59:35,Resolved
CF-163518,"meter installation, near park",Water Supply,Low,2025-11-09 09:29:56,Closed
CF-163519,"power line down, in old city, urgent attention required",Electricity,High,2025-03-30 12:44:56,Pending
CF-163520,"collection frequency, in colony",Waste-Water/Sewage,Low,2025-04-22 13:10:51,Pending
CF-163521,"leaking main, in residential area, urgent attention required",Water Supply,High,2025-05-11 08:17:53,Resolved
CF-163522,"water shortage, near park",Water Supply,High,2025-08-29 02:11:50,Pending
CF-163523,"quality test, in commercial area",Water Supply,Low,2025-02-22 17:22:27,Closed
CF-163524,"bill dispute, in our locality",Electricity,Low,2024-07-08 02:28:59,Resolved
CF-163525,"meter reading, in commercial area",Water Supply,Low,2024-11-19 01:14:56,Pending
CF-163526,"drainage cleaning, in slum area",Waste-Water/Sewage,Low,2024-07-29 10:00:58,Closed
CF-163527,"leaking main, near temple",Water Supply,High,2025-11-12 16:03:08,In Progress
CF-163528,"pipeline burst, near park, urgent attention required",Water Supply,High,2025-03-15 18:01:57,Resolved
CF-163529,"bill dispute, in industrial zone",Electricity,Low,2024-01-18 14:15:49,Closed
CF-163530,"name change, in slum area",Water Supply,Low,2025-06-13 13:54:20,Pending
CF-163531,"choked drain, in market area",Waste-Water/Sewage,High,2024-08-14 23:32:45,Resolved
CF-163532,"high voltage, near temple, urgent attention required",Electricity,High,2025-01-21 23:40:47,In Progress
CF-163533,"garbage not collected, in our locality, urgent attention required",Waste-Water/Sewage,High,2025-07-30 05:12:18,Pending
CF-163534,"bill correction, in industrial zone",Electricity,Low,2025-03-21 15:17:56,Pending
CF-163535,"water bill, near bus stand",Water Supply,Low,2024-09-27 13:56:54,Pending
CF-163536,"supply timing, near school",Water Supply,Low,2025-06-12 00:23:56,Pending
CF-163537,"pole down, near school",Electricity,High,2025-04-27 13:22:14,Resolved
CF-163538,"waste segregation, in our locality",Waste-Water/Sewage,Low,2025-04-17 16:28:36,Resolved
CF-163539,"connection transfer, in commercial area",Water Supply,Low,2025-07-06 08:46:06,Pending
CF-163540,"fire hazard, in colony",Electricity,High,2024-12-09 05:32:48,Resolved
CF-163541,"bill correction, near school",Water Supply,Low,2025-08-26 20:00:31,Closed
CF-163542,"bin replacement, in apartment complex",Waste-Water/Sewage,Low,2024-07-28 21:26:43,Resolved
CF-163543,"pipeline repair, in old city",Water Supply,Low,2024-02-28 11:49:30,Resolved
CF-163544,"mosquito breeding, in market area",Waste-Water/Sewage,High,2025-01-03 20:08:40,Pending
CF-163545,"garbage heap, in gated community",Waste-Water/Sewage,High,2025-05-12 17:22:11,Resolved
CF-163546,"billing query, in industrial zone",Electricity,Low,2024-01-29 13:15:04,Pending
CF-163547,"power surge, in commercial area",Electricity,High,2024-12-31 20:28:05,Pending
CF-163548,"collection timing, near railway station",Waste-Water/Sewage,Low,2025-05-28 02:13:31,Pending
CF-163549,"flickering lights, in neighborhood",Electricity,Low,2025-06-22 01:29:58,Pending
CF-163550,"drain cleaning, near school",Waste-Water/Sewage,Low,2024-03-20 14:44:35,Resolved
CF-163551,"emergency supply, near school",Water Supply,High,2024-11-21 01:50:08,Pending
CF-163552,"blackout, in residential area",Electricity,High,2025-12-08 21:44:34,In Progress
CF-163553,"drain cleaning, in residential area",Waste-Water/Sewage,Low,2024-05-07 21:55:59,Pending
CF-163554,"quality test, in apartment complex",Water Supply,Low,2025-07-25 22:29:27,Pending
CF-163555,"payment not reflected, in market area",Electricity,Low,2024-06-04 06:17:38,Resolved
CF-163556,"tanker needed, near railway station",Water Supply,High,2024-11-22 03:24:09,In Progress
CF-163557,"waste accumulation, in commercial area, urgent attention required",Waste-Water/Sewage,High,2025-08-16 12:55:03,Resolved
CF-163558,"drainage cleaning, in neighborhood",Waste-Water/Sewage,Low,2024-04-01 22:39:45,Resolved
CF-163559,"health hazard, in apartment complex",Waste-Water/Sewage,High,2025-06-18 15:24:16,Resolved
CF-163560,"tank overflow, in apartment complex",Water Supply,High,2025-12-13 19:46:27,Pending
CF-163561,"drainage cleaning, in colony",Waste-Water/Sewage,Low,2024-11-24 05:17:41,Closed
CF-163562,"contaminated water, in residential area, urgent attention required",Water Supply,High,2024-10-20 00:36:50,Resolved
CF-163563,"connection shift, near bus stand",Electricity,Low,2024-04-17 22:14:51,Closed
CF-163564,"connection shift, in old city",Electricity,Low,2024-08-27 07:30:51,Closed
CF-163565,"no water supply, in our locality, urgent attention required",Water Supply,High,2024-02-02 14:33:17,Pending
CF-163566,"drainage choke, in our locality, urgent attention required",Waste-Water/Sewage,High,2024-01-14 23:29:22,In Progress
CF-163567,"billing query, near school",Electricity,Low,2024-04-25 10:13:15,Resolved
CF-163568,"pipeline repair, in residential area",Water Supply,Low,2024-02-20 22:18:22,Pending
CF-163569,"tariff inquiry, near bus stand",Water Supply,Low,2024-03-17 22:27:27,Closed
CF-163570,"payment not reflected, in commercial area",Electricity,Low,2024-08-04 01:24:55,Closed
CF-163571,"collection frequency, near park",Waste-Water/Sewage,Low,2024-09-14 14:14:34,Pending
CF-163572,"power backup, in slum area",Electricity,Low,2025-10-23 07:15:23,Closed
CF-163573,"leaking main, in residential area, urgent attention required",Water Supply,High,2025-02-23 02:43:04,Resolved
CF-163574,"leakage minor, near hospital",Water Supply,Low,2025-06-04 10:46:41,Resolved
CF-163575,"fuse blown, near hospital, urgent attention required",Electricity,High,2025-10-24 15:13:31,Pending
CF-163576,"solar setup, near school",Electricity,Low,2024-10-02 11:53:48,Closed
CF-163577,"water crisis, near school",Water Supply,High,2025-10-04 07:32:29,In Progress
CF-163578,"no power days, near park, urgent attention required",Electricity,High,2025-06-23 01:21:38,In Progress
CF-163579,"supply timing, in our locality",Water Supply,Low,2025-08-02 14:49:38,Resolved
CF-163580,"pressure issue, in market area",Water Supply,Low,2025-10-14 22:47:21,Resolved
CF-163581,"name change, near railway station",Water Supply,Low,2024-03-11 16:29:35,Resolved
CF-163582,"drinking water unsafe, near hospital, urgent attention required",Water Supply,High,2024-09-02 20:08:31,In Progress
CF-163583,"collection missed, in neighborhood",Waste-Water/Sewage,Low,2024-01-07 02:03:34,Closed
CF-163584,"quality test, in slum area",Water Supply,Low,2025-04-29 01:30:47,Resolved
CF-163585,"choked drain, near park",Waste-Water/Sewage,High,2024-08-05 03:15:57,Resolved
CF-163586,"collection timing, in gated community",Waste-Water/Sewage,Low,2024-12-19 18:39:18,Pending
CF-163587,"dangerous pole, in our locality",Electricity,High,2025-12-10 14:39:26,In Progress
CF-163588,"water logging, in slum area",Water Supply,High,2025-06-15 22:55:51,Pending
CF-163589,"tanker request, in industrial zone",Water Supply,Low,2024-02-08 03:15:19,Resolved
CF-163590,"garbage not collected, near hospital",Waste-Water/Sewage,High,2025-09-16 19:24:34,Resolved
CF-163591,"waste accumulation, in industrial zone",Waste-Water/Sewage,High,2025-03-03 17:06:09,In Progress
CF-163592,"connection shift, in industrial zone",Electricity,Low,2024-10-03 23:01:55,Closed
CF-163593,"repeated power cuts, in colony, urgent attention required",Electricity,High,2024-02-18 17:00:02,Resolved
CF-163594,"sewage backup, in market area",Waste-Water/Sewage,High,2024-08-18 20:37:38,Resolved
CF-163595,"billing query, in colony",Electricity,Low,2025-04-13 11:15:41,Resolved
CF-163596,"awareness needed, near school",Waste-Water/Sewage,Low,2024-01-27 10:29:53,Closed
CF-163597,"water shortage, in commercial area",Water Supply,High,2025-12-31 07:53:46,In Progress
CF-163598,"awareness needed, in gated community",Waste-Water/Sewage,Low,2025-03-15 01:28:58,Pending
CF-163599,"meter installation, in commercial area",Water Supply,Low,2024-03-13 19:18:56,Closed
CF-163600,"flooding, in commercial area",Water Supply,High,2025-05-18 17:08:19,Resolved
CF-163601,"drain cleaning, in commercial area",Waste-Water/Sewage,Low,2025-11-01 00:47:34,Closed
CF-163602,"choked drain, in neighborhood, urgent attention required",Waste-Water/Sewage,High,2025-06-25 23:59:41,Pending
CF-163603,"water logging, in market area",Water Supply,High,2024-12-27 05:37:20,Resolved
CF-163604,"no water days, near park, urgent attention required",Water Supply,High,2025-11-16 16:17:53,Resolved
CF-163605,"bill correction, in apartment complex",Water Supply,Low,2024-02-19 19:22:24,Closed
CF-163606,"drainage choke, in our locality",Waste-Water/Sewage,High,2024-12-14 09:49:34,Pending
CF-163607,"power surge, in apartment complex",Electricity,High,2025-08-22 22:02:57,In Progress
CF-163608,"electrical fire, in market area, urgent attention required",Electricity,High,2024-05-02 14:38:19,In Progress
CF-163609,"load enhancement, near temple",Electricity,Low,2024-08-05 05:21:58,Closed
CF-163610,"tank overflow, in slum area",Water Supply,High,2024-11-10 00:20:10,In Progress
CF-163611,"pipeline repair, near hospital",Water Supply,Low,2025-07-12 11:07:47,Resolved
CF-163612,"tariff inquiry, near temple",Electricity,Low,2024-04-19 21:57:30,Resolved
CF-163613,"tariff inquiry, in apartment complex",Electricity,Low,2025-07-03 19:47:37,Pending
CF-163614,"drain cleaning, near hospital",Waste-Water/Sewage,Low,2024-05-22 07:21:31,Pending
CF-163615,"bin replacement, in market area",Waste-Water/Sewage,Low,2024-04-10 12:00:08,Resolved
CF-163616,"waste segregation, in colony",Waste-Water/Sewage,Low,2024-02-13 19:05:50,Resolved
CF-163617,"tanker request, near temple",Water Supply,Low,2024-03-01 22:34:12,Pending
CF-163618,"bin replacement, near temple",Waste-Water/Sewage,Low,2024-08-09 11:32:03,Resolved
CF-163619,"manhole overflow, in residential area",Waste-Water/Sewage,High,2024-08-29 06:38:41,Resolved
CF-163620,"wire Fallen, near railway station, urgent attention required",Electricity,High,2024-07-10 10:44:48,Resolved
CF-163621,"cleaning schedule, in neighborhood",Waste-Water/Sewage,Low,2025-10-12 03:34:58,Resolved
CF-163622,"flickering lights, in commercial area",Electricity,Low,2024-12-09 12:32:24,Resolved
CF-163623,"bin replacement, in old city",Waste-Water/Sewage,Low,2024-12-21 16:38:22,Resolved
CF-163624,"tanker needed, in commercial area",Water Supply,High,2025-04-12 19:15:23,Resolved
CF-163625,"recycling bin, near bus stand",Waste-Water/Sewage,Low,2025-05-05 02:50:25,Resolved
CF-163626,"payment issue, in colony",Electricity,Low,2025-04-15 20:29:35,Closed
CF-163627,"brown water, in neighborhood",Water Supply,High,2024-03-25 20:53:57,In Progress
CF-163628,"tariff inquiry, in commercial area",Water Supply,Low,2024-09-12 02:16:10,Closed
CF-163629,"collection frequency, near railway station",Waste-Water/Sewage,Low,2024-07-23 16:59:26,Pending
CF-163630,"tariff inquiry, in colony",Water Supply,Low,2024-04-10 07:44:13,Pending
CF-163631,"hospital water, in industrial zone",Water Supply,High,2025-02-24 03:04:58,Resolved
CF-163632,"waste accumulation, in market area",Waste-Water/Sewage,High,2025-11-07 16:57:12,Resolved
CF-163633,"sewage overflow, near park",Waste-Water/Sewage,High,2024-02-16 09:30:55,In Progress
CF-163634,"pressure issue, in our locality",Water Supply,Low,2025-08-01 23:16:13,Resolved
CF-163635,"health hazard, in apartment complex",Water Supply,High,2024-11-28 01:07:32,Pending
CF-163636,"sewage leak, in commercial area",Waste-Water/Sewage,High,2024-09-10 02:37:01,Resolved
CF-163637,"tariff inquiry, in neighborhood",Water Supply,Low,2025-09-02 16:09:13,Resolved
CF-163638,"payment issue, near temple",Electricity,Low,2025-04-02 19:20:51,Resolved
CF-163639,"drainage cleaning, near temple",Waste-Water/Sewage,Low,2024-07-20 22:17:57,Resolved
CF-163640,"pipeline burst, in residential area",Water Supply,High,2025-12-14 17:46:22,In Progress
CF-163641,"drainage cleaning, in old city",Waste-Water/Sewage,Low,2024-06-20 01:36:37,Closed
CF-163642,"drainage cleaning, in apartment complex",Waste-Water/Sewage,Low,2024-08-27 20:50:14,Closed
CF-163643,"bin replacement, in residential area",Waste-Water/Sewage,Low,2024-10-14 17:51:48,Resolved
CF-163644,"bill dispute, near hospital",Electricity,Low,2024-01-05 18:59:42,Resolved
CF-163645,"collection timing, near bus stand",Waste-Water/Sewage,Low,2024-07-02 08:12:38,Closed
CF-163646,"garbage not collected, in neighborhood",Waste-Water/Sewage,High,2024-03-31 08:47:08,In Progress
CF-163647,"manhole overflow, near park, urgent attention required",Waste-Water/Sewage,High,2025-11-13 16:49:35,Pending
CF-163648,"payment issue, in neighborhood",Electricity,Low,2024-05-11 11:41:07,Closed
CF-163649,"disease causing, near railway station, urgent attention required",Water Supply,High,2024-04-25 14:31:01,In Progress
CF-163650,"drainage cleaning, in colony",Waste-Water/Sewage,Low,2024-07-25 21:43:49,Resolved
CF-163651,"bin location, in apartment complex",Waste-Water/Sewage,Low,2025-04-06 20:56:25,Pending
CF-163652,"more bins, in slum area",Waste-Water/Sewage,Low,2025-01-06 05:14:33,Closed
CF-163653,"connection transfer, near park",Water Supply,Low,2024-01-11 10:13:13,Resolved
CF-163654,"new connection, near park",Water Supply,Low,2024-08-18 23:11:55,Resolved
CF-163655,"tanker needed, near park",Water Supply,High,2025-10-19 16:06:30,Pending
CF-163656,"drainage blocked, near bus stand, urgent attention required",Waste-Water/Sewage,High,2025-07-05 20:47:17,Resolved
CF-163657,"overflowing gutter, in market area, urgent attention required",Waste-Water/Sewage,High,2024-07-13 18:24:18,Pending
CF-163658,"drain cleaning, in commercial area",Waste-Water/Sewage,Low,2024-11-16 08:26:11,Pending
CF-163659,"tariff inquiry, in gated community",Water Supply,Low,2025-05-23 00:32:27,Closed
CF-163660,"voltage fluctuation, in slum area",Electricity,High,2024-09-28 09:18:55,In Progress
CF-163661,"main leak, in industrial zone",Water Supply,High,2025-11-04 13:50:53,In Progress
CF-163662,"bin location, in old city",Waste-Water/Sewage,Low,2025-06-02 07:34:26,Closed
CF-163663,"payment issue, in neighborhood",Electricity,Low,2024-08-08 21:15:17,Closed
CF-163664,"generator needed, near temple",Electricity,Low,2025-12-13 04:42:56,Pending
CF-163665,"street cleaning, near school",Waste-Water/Sewage,Low,2024-09-20 17:37:25,Resolved
CF-163666,"name transfer, in neighborhood",Electricity,Low,2025-11-13 16:01:32,Pending
CF-163667,"overflowing gutter, near bus stand, urgent attention required",Waste-Water/Sewage,High,2025-07-21 07:04:10,Resolved
CF-163668,"manhole overflow, in industrial zone",Waste-Water/Sewage,High,2024-06-07 04:42:39,Resolved
CF-163669,"severe shortage, in commercial area",Water Supply,High,2025-05-01 07:12:35,Resolved
